country,platform,month_latest,month_prev,seller_used_id,seller_name,final_revenue,final_revenue_prev,delta_final_revenue,growth_rate_revenue,final_quantity,final_quantity_prev,delta_final_quantity,growth_rate_quantity,abnormal_flag,abnormal_type,risk_level
PH,LAZ,2025-11,2025-10,PH.LAZ.500178675202,,2100.0,2530.0,-430.0,-17.0%,7.0,11.0,-4.0,-36.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500178681287,,18170.0,2094.18,16075.82,767.64%,46.0,6.0,40.0,666.67%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500178699116,,534.0,3026.0,-2492.0,-82.35%,3.0,17.0,-14.0,-82.35%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500178732161,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179026086,,1797.0,1797.0,0.0,0.0%,3.0,3.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179041079,,609010.0,835325.0,-226315.0,-27.09%,2628.0,3341.0,-713.0,-21.34%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179050084,,898.0,4041.0,-3143.0,-77.78%,2.0,9.0,-7.0,-77.78%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179050220,,2634.0,9350.0,-6716.0,-71.83%,6.0,17.0,-11.0,-64.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179083189,,193713.6,140318.2,53395.399999999994,38.05%,1177.0,1471.0,-294.0,-19.99%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179113175,,1632.0,1200.0,432.0,36.0%,68.0,50.0,18.0,36.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179119089,,712173.0,3014362.0,-2302189.0,-76.37%,3979.0,16987.0,-13008.0,-76.58%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179119243,,1449.0,24567.449999999997,-23118.449999999997,-94.1%,21.0,367.0,-346.0,-94.28%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179131217,,474.0,229.89,244.11,106.19%,6.0,3.0,3.0,100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179152240,,43985.7,18605.39,25380.309999999998,136.41%,338.0,145.0,193.0,133.1%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179170209,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179224094,,385674.0,1192137.0,-806463.0,-67.65%,2208.0,4148.0,-1940.0,-46.77%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179251265,,694.49,1107.1699999999998,-412.67999999999984,-37.27%,4.0,5.0,-1.0,-20.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179356110,,1145.0,9986.7,-8841.7,-88.53%,15.0,139.0,-124.0,-89.21%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179479098,,5453.0,12809.0,-7356.0,-57.43%,41.0,82.0,-41.0,-50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179596122,,17521.0,23738.0,-6217.0,-26.19%,124.0,176.0,-52.0,-29.55%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179635023,,8652.16,532.64,8119.5199999999995,1524.39%,61.0,8.0,53.0,662.5%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500179644225,,57.78,792.68,-734.9,-92.71%,2.0,28.0,-26.0,-92.86%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179695132,,2544.0,5247.0,-2703.0,-51.52%,16.0,33.0,-17.0,-51.52%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179725015,,698.0,598.0,100.0,16.72%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179743163,,17360.0,18770.76,-1410.7599999999984,-7.52%,112.0,138.0,-26.0,-18.84%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179761250,,1958.0,72.0,1886.0,2619.44%,12.0,1.0,11.0,1100.0%,True,base-effect,low
PH,LAZ,2025-11,2025-10,PH.LAZ.500179833164,,13197.0,9585.0,3612.0,37.68%,83.0,71.0,12.0,16.9%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179887046,,260.0,1950.0,-1690.0,-86.67%,2.0,15.0,-13.0,-86.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179902466,,13483.0,17935.86,-4452.860000000001,-24.83%,97.0,138.0,-41.0,-29.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179917541,,0.0,720.0,-720.0,-100.0%,0.0,3.0,-3.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179974443,,44775.0,41386.0,3389.0,8.19%,15.0,14.0,1.0,7.14%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179986358,,0.0,735.0,-735.0,-100.0%,0.0,3.0,-3.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500179992166,,2396.0,5688.0,-3292.0,-57.88%,4.0,12.0,-8.0,-66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180001522,,745.0,665.0,80.0,12.03%,5.0,5.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180058075,,440.0,2420.0,-1980.0,-81.82%,2.0,11.0,-9.0,-81.82%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180112004,,4460.0,6600.0,-2140.0,-32.42%,57.0,132.0,-75.0,-56.82%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180124064,,0.0,877.5,-877.5,-100.0%,0.0,10.0,-10.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180271012,,5773.0,12582.17,-6809.17,-54.12%,37.0,89.0,-52.0,-58.43%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180631578,,43586.0,10013.0,33573.0,335.29%,74.0,17.0,57.0,335.29%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500180640356,,130.0,4810.0,-4680.0,-97.3%,1.0,37.0,-36.0,-97.3%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180655799,,0.0,0.0,0.0,-,10.0,8.0,2.0,25.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180664562,,5500.0,399.0,5101.0,1278.45%,23.0,1.0,22.0,2200.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500180670479,,334826.0,347723.0,-12897.0,-3.71%,1538.0,931.0,607.0,65.2%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180673925,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180676149,,2386.0,0.0,2386.0,-,14.0,0.0,14.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180688696,,566837.58,551847.7,14989.880000000005,2.72%,3897.0,6810.0,-2913.0,-42.78%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180694048,,2576.0,693.55,1882.45,271.42%,14.0,11.0,3.0,27.27%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500180712134,,6070.0,1393.0,4677.0,335.75%,30.0,7.0,23.0,328.57%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500180742737,,1815.0,2720.8500000000004,-905.8500000000004,-33.29%,11.0,17.0,-6.0,-35.29%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180754550,,3795.0,22086.9,-18291.9,-82.82%,23.0,138.0,-115.0,-83.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180760231,,17946344.48,15131263.0,2815081.4800000004,18.6%,39539.0,39534.0,5.0,0.01%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180763370,,47840.0,29449.2,18390.8,62.45%,208.0,132.0,76.0,57.58%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180763705,,495.0,270.0,225.0,83.33%,11.0,6.0,5.0,83.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180907060,,2690.0,6556.0,-3866.0,-58.97%,10.0,44.0,-34.0,-77.27%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500180943028,,102.18,581.64,-479.46,-82.43%,1.0,6.0,-5.0,-83.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181060025,,37106.0,57898.0,-20792.0,-35.91%,119.0,369.0,-250.0,-67.75%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181582038,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181840276,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181873339,,21910.0,22130.0,-220.0,-0.99%,134.0,142.0,-8.0,-5.63%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181891308,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181921388,,229.5,561.0,-331.5,-59.09%,18.0,44.0,-26.0,-59.09%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181939014,,2730.0,1628.0,1102.0,67.69%,35.0,16.0,19.0,118.75%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500181963014,,28167.0,2629.0,25538.0,971.4%,123.0,11.0,112.0,1018.18%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500182065046,,3408.0,2272.0,1136.0,50.0%,6.0,4.0,2.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500182401087,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500182449216,,4695.27,22765.71,-18070.44,-79.38%,34.0,149.0,-115.0,-77.18%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500182935019,,259923.0,588404.0,-328481.0,-55.83%,378.0,889.0,-511.0,-57.48%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183172048,,192.0,0.0,192.0,-,3.0,0.0,3.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183313269,,181267.0,172759.0,8508.0,4.92%,710.0,1284.0,-574.0,-44.7%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183352028,,40159.0,29769.99,10389.009999999998,34.9%,81.0,57.0,24.0,42.11%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183436058,,269.0,0.0,269.0,-,1.0,0.0,1.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183475339,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183499244,,5173264.9,6966164.83,-1792899.9299999997,-25.74%,9497.0,7770.0,1727.0,22.23%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183592149,,199.0,199.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500183985124,,0.0,3336.0,-3336.0,-100.0%,0.0,24.0,-24.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500184141299,,7722.060000000001,192.06,7530.000000000001,3920.65%,76.0,2.0,74.0,3700.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500184228362,,3550.0,2107.3199999999997,1442.6800000000003,68.46%,31.0,18.0,13.0,72.22%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500184243156,,485.0,150.0,335.0,223.33%,3.0,1.0,2.0,200.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500184327499,,49240.0,9280.0,39960.0,430.6%,24.0,4.0,20.0,500.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500184390008,,2136.0,1869.0,267.0,14.29%,24.0,21.0,3.0,14.29%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500184555061,,680.0,897.0,-217.0,-24.19%,2.0,3.0,-1.0,-33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500184792137,,94820.54000000001,120771.15,-25950.609999999986,-21.49%,808.0,1355.0,-547.0,-40.37%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500184813126,,927.0,258.0,669.0,259.3%,7.0,2.0,5.0,250.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500185131105,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500185146043,,25.0,175.0,-150.0,-85.71%,1.0,7.0,-6.0,-85.71%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500185734050,,731.0,3850.0,-3119.0,-81.01%,25.0,154.0,-129.0,-83.77%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500186229074,,6675.0,846.0,5829.0,689.01%,89.0,12.0,77.0,641.67%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500186268015,,144.0,594.0,-450.0,-75.76%,16.0,6.0,10.0,166.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500186502029,,54489.6,15400.0,39089.6,253.83%,473.0,154.0,319.0,207.14%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500186532043,,1526.0,4070.0,-2544.0,-62.51%,7.0,11.0,-4.0,-36.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500186586029,,774.0,627.5500000000001,146.44999999999993,23.34%,6.0,5.0,1.0,20.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187348019,,349.0,349.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187495023,,10752.0,2489.74,8262.26,331.85%,84.0,22.0,62.0,281.82%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500187516027,,1788.0,834.4,953.6,114.29%,12.0,7.0,5.0,71.43%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187729040,,174.0,345.0,-171.0,-49.57%,2.0,3.0,-1.0,-33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187846010,,443393.7,485808.6,-42414.899999999965,-8.73%,836.0,1280.0,-444.0,-34.69%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187882078,,3180.0,2009.25,1170.75,58.27%,72.0,47.0,25.0,53.19%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500187903053,,2996.0,981.0,2015.0,205.4%,24.0,9.0,15.0,166.67%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500188581042,,5656.0,0.0,5656.0,-,20.0,0.0,20.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500188581049,,1027.0,456.0,571.0,125.22%,13.0,6.0,7.0,116.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500188659031,,1129208.7,104756.0,1024452.7,977.94%,7784.0,745.0,7039.0,944.83%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500188800138,,29929.0,19539.0,10390.0,53.18%,843.0,639.0,204.0,31.92%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500188857046,,2862.0,0.0,2862.0,-,18.0,0.0,18.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500188923087,Nestle Health Science Store,1166154.3809,1304181.4697,-138027.08880000003,-10.58%,524.0,609.0,-85.0,-13.96%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189019061,,142400.0,80000.0,62400.0,78.0%,89.0,50.0,39.0,78.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189025037,,51264.0,96336.0,-45072.0,-46.79%,38.0,72.0,-34.0,-47.22%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189043140,,1548.0,0.0,1548.0,-,12.0,0.0,12.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189049075,,1833917.6,1038329.25,795588.3500000001,76.62%,13215.0,7351.0,5864.0,79.77%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189133153,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189142173,,7374.3,613.04,6761.26,1102.91%,122.0,8.0,114.0,1425.0%,True,spike-out-trend,high
PH,LAZ,2025-11,2025-10,PH.LAZ.500189145022,,106738.0,148448.33,-41710.32999999999,-28.1%,262.0,292.0,-30.0,-10.27%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189151199,,0.0,690.9200000000001,-690.9200000000001,-100.0%,0.0,8.0,-8.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189277038,,0.0,7469.0,-7469.0,-100.0%,0.0,11.0,-11.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189289002,,18130.0,29600.0,-11470.0,-38.75%,98.0,160.0,-62.0,-38.75%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189310251,,126027.0,165825.0,-39798.0,-24.0%,1273.0,1675.0,-402.0,-24.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189352305,,5557.0,39012.0,-33455.0,-85.76%,23.0,178.0,-155.0,-87.08%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189364472,,247.0,1659.0,-1412.0,-85.11%,2.0,21.0,-19.0,-90.48%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189370509,,39960.0,28490.0,11470.0,40.26%,108.0,77.0,31.0,40.26%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189379273,,168.0,1232.0,-1064.0,-86.36%,6.0,44.0,-38.0,-86.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189385331,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189529057,,486372.0,672702.19,-186330.18999999994,-27.7%,1262.0,4811.0,-3549.0,-73.77%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189544025,,5130.0,4396.0,734.0,16.7%,9.0,7.0,2.0,28.57%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189619216,,1108.96,0.0,1108.96,-,1.0,0.0,1.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189634114,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189682707,,0.0,279.0,-279.0,-100.0%,0.0,1.0,-1.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189694541,,409.0,409.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189733383,,274889.0,728032.0,-453143.0,-62.24%,2790.0,4388.0,-1598.0,-36.42%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189748189,,2459.16,20103.16,-17644.0,-87.77%,18.0,154.0,-136.0,-88.31%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189769368,,2002.08,4760.0,-2757.92,-57.94%,7.0,17.0,-10.0,-58.82%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500189784121,,918.0,38.8,879.2,2265.98%,8.0,1.0,7.0,700.0%,True,base-effect,low
PH,LAZ,2025-11,2025-10,PH.LAZ.500189820082,,16184.0,18326.0,-2142.0,-11.69%,136.0,154.0,-18.0,-11.69%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500190000086,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500190069010,,6966.0,28842.0,-21876.0,-75.85%,54.0,138.0,-84.0,-60.87%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500190381035,,5580.0,811.89,4768.11,587.29%,20.0,3.0,17.0,566.67%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500190411101,,1590.0,1779.0,-189.0,-10.62%,7.0,7.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500191644180,,40795.0,18672.5,22122.5,118.48%,108.0,55.0,53.0,96.36%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500191755781,,19520.0,33925.0,-14405.0,-42.46%,24.0,35.0,-11.0,-31.43%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192094859,,0.0,2208.0,-2208.0,-100.0%,0.0,16.0,-16.0,-100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192280542,,1162.4,33759.0,-32596.6,-96.56%,4.0,121.0,-117.0,-96.69%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192445760,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192475130,,49.0,49.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192496158,,2367.0,1578.0,789.0,50.0%,3.0,2.0,1.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500192496159,,538.0,269.0,269.0,100.0%,2.0,1.0,1.0,100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500193105290,,276.0,200.79,75.21000000000001,37.46%,4.0,3.0,1.0,33.33%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500193129954,,536.8,618.66,-81.86000000000001,-13.23%,5.0,6.0,-1.0,-16.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500193150654,,137256.0,17072.0,120184.0,703.98%,344.0,44.0,300.0,681.82%,True,source-switch,medium
PH,LAZ,2025-11,2025-10,PH.LAZ.500193429070,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500193570523,,141.0,1707.1999999999998,-1566.1999999999998,-91.74%,2.0,22.0,-20.0,-90.91%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500193714301,,3720.0,3255.0,465.0,14.29%,24.0,21.0,3.0,14.29%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500194716387,,1838.0,9369.0,-7531.0,-80.38%,10.0,31.0,-21.0,-67.74%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500194767073,,887.0,11836.0,-10949.0,-92.51%,3.0,44.0,-41.0,-93.18%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500194971722,,441938.96,291884.8,150054.16000000003,51.41%,6206.0,3743.0,2463.0,65.8%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500195835495,,170.0,2380.0,-2210.0,-92.86%,1.0,14.0,-13.0,-92.86%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500196117288,,598.0,598.0,0.0,0.0%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500196573569,,229.0,229.0,0.0,0.0%,1.0,1.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500196981614,,470.0,1410.0,-940.0,-66.67%,2.0,6.0,-4.0,-66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500197374652,,654.0,1888.59,-1234.59,-65.37%,6.0,33.0,-27.0,-81.82%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500197470433,,29056.0,44220.0,-15164.0,-34.29%,227.0,375.0,-148.0,-39.47%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500197479478,,14773.0,16632.0,-1859.0,-11.18%,187.0,308.0,-121.0,-39.29%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500197620283,,82956.0,72252.0,10704.0,14.81%,62.0,54.0,8.0,14.81%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500198574583,,298.0,149.0,149.0,100.0%,2.0,1.0,1.0,100.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500198946060,,46325.0,36650.0,9675.0,26.4%,23.0,16.0,7.0,43.75%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500200302528,,725.0,601.4,123.60000000000002,20.55%,4.0,4.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500202267212,,4457.0,5604.72,-1147.7200000000003,-20.48%,50.0,132.0,-82.0,-62.12%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500202558611,,590.0,590.0,0.0,0.0%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500203110707,,1845.92,3981.45,-2135.5299999999997,-53.64%,48.0,55.0,-7.0,-12.73%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500203335913,,80.0,0.0,80.0,-,1.0,0.0,1.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500203716582,,4340.7,3721.0,619.6999999999998,16.65%,70.0,61.0,9.0,14.75%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500204112085,,2685.44,1599.36,1086.0800000000002,67.91%,3.0,2.0,1.0,50.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500204913325,,21896.0,18524.8,3371.2000000000007,18.2%,184.0,160.0,24.0,15.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500204943412,,212451.0,82747.0,129704.0,156.75%,571.0,234.0,337.0,144.02%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500205462014,,143.0,3289.0,-3146.0,-95.65%,1.0,23.0,-22.0,-95.65%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500205537912,,990.0,3294.6000000000004,-2304.6000000000004,-69.95%,9.0,17.0,-8.0,-47.06%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500205720194,,4900.0,4620.0,280.0,6.06%,70.0,66.0,4.0,6.06%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500205867516,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500206053201,,276.0,268.52,7.480000000000018,2.79%,4.0,4.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500206239480,,0.0,0.0,0.0,-,36.0,99.0,-63.0,-63.64%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500206803983,,1960.0,1960.0,0.0,0.0%,2.0,2.0,0.0,0.0%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500207337513,,0.0,0.0,0.0,-,0.0,0.0,0.0,-,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500207577584,,2676.0,4716.0,-2040.0,-43.26%,10.0,6.0,4.0,66.67%,False,none,none
PH,LAZ,2025-11,2025-10,PH.LAZ.500207682737,,2300.0,10860.0,-8560.0,-78.82%,6.0,30.0,-24.0,-80.0%,False,none,none
