country,platform,seller_used_id,month_latest,month_prev,spu_count_prev,spu_count_latest,spu_ratio_vs_prev,status
TH,LAZ,TH.LAZ.100183276,2025-12,2025-11,29.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100183452164,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100184973047,2025-12,2025-11,262.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100186320061,2025-12,2025-11,232.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100186398077,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100186698261,2025-12,2025-11,52.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100186713064,2025-12,2025-11,137.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100188393362,2025-12,2025-11,280.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100188426268,2025-12,2025-11,108.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100189452022,2025-12,2025-11,42.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190136965,2025-12,2025-11,209.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190157795,2025-12,2025-11,59.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190352149,2025-12,2025-11,74.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190553674,2025-12,2025-11,45.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190607017,2025-12,2025-11,65.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100190865716,2025-12,2025-11,129.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100191339595,2025-12,2025-11,143.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100191639013,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100191942294,2025-12,2025-11,33.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100192764032,2025-12,2025-11,66.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100194321246,2025-12,2025-11,85.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100196142682,2025-12,2025-11,279.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100199412105,2025-12,2025-11,58.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100200927053,2025-12,2025-11,81.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100204368821,2025-12,2025-11,124.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100245714820,2025-12,2025-11,24.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100390848481,2025-12,2025-11,301.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100554272894,2025-12,2025-11,56.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100664032087,2025-12,2025-11,65.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100674384381,2025-12,2025-11,16.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100771568959,2025-12,2025-11,45.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100796256404,2025-12,2025-11,269.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100990912365,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.100997312620,2025-12,2025-11,201.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.101055040778,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.101138592799,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1051,2025-12,2025-11,2005.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1472,2025-12,2025-11,337.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.1743,2025-12,2025-11,535.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.200185758305,2025-12,2025-11,64.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.21984,2025-12,2025-11,92.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.23396,2025-12,2025-11,213.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.314,2025-12,2025-11,283.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.3465,2025-12,2025-11,261.0,0.0,0.0%,missing-in-latest
TH,LAZ,TH.LAZ.6213,2025-12,2025-11,126.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1003557981,2025-12,2025-11,507.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.101768653,2025-12,2025-11,266.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.105072056,2025-12,2025-11,53.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1074253633,2025-12,2025-11,119.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.108157692,2025-12,2025-11,228.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1107405118,2025-12,2025-11,42.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1108719219,2025-12,2025-11,113.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1128748692,2025-12,2025-11,236.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1143002865,2025-12,2025-11,257.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.119576736,2025-12,2025-11,268.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.119580644,2025-12,2025-11,81.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.121969451,2025-12,2025-11,334.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.12404764,2025-12,2025-11,129.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.12409383,2025-12,2025-11,100.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.125228112,2025-12,2025-11,32.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.125465466,2025-12,2025-11,24.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1256887404,2025-12,2025-11,1.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.125810160,2025-12,2025-11,126.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.126219157,2025-12,2025-11,123.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.12674685,2025-12,2025-11,147.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.12701671,2025-12,2025-11,101.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.12840826,2025-12,2025-11,254.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.13075563,2025-12,2025-11,242.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.131489224,2025-12,2025-11,50.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1335352850,2025-12,2025-11,198.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1337272443,2025-12,2025-11,84.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.136716946,2025-12,2025-11,126.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.137241569,2025-12,2025-11,261.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.1376738,2025-12,2025-11,526.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.14137237,2025-12,2025-11,88.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.14376664,2025-12,2025-11,22.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.144046792,2025-12,2025-11,3395.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.15094012,2025-12,2025-11,142.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.156008447,2025-12,2025-11,608.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.156034482,2025-12,2025-11,242.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.15607060,2025-12,2025-11,298.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.15842962,2025-12,2025-11,139.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.162184492,2025-12,2025-11,45.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.164729277,2025-12,2025-11,72.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.164729718,2025-12,2025-11,245.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.168335241,2025-12,2025-11,36.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.170139972,2025-12,2025-11,422.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.17331040,2025-12,2025-11,90.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.186295308,2025-12,2025-11,88.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.190414415,2025-12,2025-11,8.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.196268298,2025-12,2025-11,9026.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.19699503,2025-12,2025-11,142.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.201448314,2025-12,2025-11,480.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.201488045,2025-12,2025-11,628.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.2030307,2025-12,2025-11,72.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.203243736,2025-12,2025-11,152.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.210232770,2025-12,2025-11,148.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.219552058,2025-12,2025-11,8919.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.219885734,2025-12,2025-11,255.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.23325172,2025-12,2025-11,116.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.236091021,2025-12,2025-11,191.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.239461172,2025-12,2025-11,344.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.24017696,2025-12,2025-11,83.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.242877667,2025-12,2025-11,71.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.24926603,2025-12,2025-11,799.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.250722446,2025-12,2025-11,666.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.252372088,2025-12,2025-11,204.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.252925896,2025-12,2025-11,145.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.257504482,2025-12,2025-11,128.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.260620277,2025-12,2025-11,31.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.263729631,2025-12,2025-11,27.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.26978286,2025-12,2025-11,4708.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.270094930,2025-12,2025-11,156.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.27020571,2025-12,2025-11,232.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.283391369,2025-12,2025-11,76.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.28634050,2025-12,2025-11,89.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.287257281,2025-12,2025-11,14.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.28747606,2025-12,2025-11,13.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.288879043,2025-12,2025-11,1193.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.29952018,2025-12,2025-11,98.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.30103050,2025-12,2025-11,235.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.308013524,2025-12,2025-11,52.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.31092295,2025-12,2025-11,9339.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.31978271,2025-12,2025-11,177.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.320061042,2025-12,2025-11,16.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.325262295,2025-12,2025-11,2970.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.329888140,2025-12,2025-11,38.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.332308801,2025-12,2025-11,89.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.340375626,2025-12,2025-11,95.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.349908678,2025-12,2025-11,93.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.353068587,2025-12,2025-11,22.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.376812500,2025-12,2025-11,96.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.383825222,2025-12,2025-11,30.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.389528981,2025-12,2025-11,215.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.404449729,2025-12,2025-11,131.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.40841302,2025-12,2025-11,108.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.41399063,2025-12,2025-11,112.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.419200790,2025-12,2025-11,51.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.421189644,2025-12,2025-11,40.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.426143063,2025-12,2025-11,152.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.427446624,2025-12,2025-11,63.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.427615504,2025-12,2025-11,129.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.428440138,2025-12,2025-11,989.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.431657423,2025-12,2025-11,296.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.432959133,2025-12,2025-11,57.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.43431223,2025-12,2025-11,214.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.446060098,2025-12,2025-11,730.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.448235616,2025-12,2025-11,257.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.45222406,2025-12,2025-11,217.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.475302891,2025-12,2025-11,33.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.483357779,2025-12,2025-11,79.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.493315304,2025-12,2025-11,106.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.496106541,2025-12,2025-11,487.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.497840757,2025-12,2025-11,9060.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.497937202,2025-12,2025-11,96.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.498791076,2025-12,2025-11,153.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.50063072,2025-12,2025-11,263.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.501554778,2025-12,2025-11,102.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.50823336,2025-12,2025-11,71.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.513433317,2025-12,2025-11,20.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.527892985,2025-12,2025-11,107.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.53085910,2025-12,2025-11,205.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.53478807,2025-12,2025-11,88.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.556066029,2025-12,2025-11,270.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.55640464,2025-12,2025-11,123.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.56058230,2025-12,2025-11,4410.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.58418206,2025-12,2025-11,81.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.593985304,2025-12,2025-11,38.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.59860978,2025-12,2025-11,84.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.60595941,2025-12,2025-11,46.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.61460869,2025-12,2025-11,194.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.617921716,2025-12,2025-11,688.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.61795905,2025-12,2025-11,381.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.623656300,2025-12,2025-11,2.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.631945375,2025-12,2025-11,76.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.6583190,2025-12,2025-11,221.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.661159138,2025-12,2025-11,79.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.662009793,2025-12,2025-11,139.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.669016075,2025-12,2025-11,148.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.670068855,2025-12,2025-11,35.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.68019118,2025-12,2025-11,58.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.69426059,2025-12,2025-11,209.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.70998059,2025-12,2025-11,3195.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.72684059,2025-12,2025-11,83.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.771603577,2025-12,2025-11,75.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.78382981,2025-12,2025-11,553.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.83123187,2025-12,2025-11,387.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.837801112,2025-12,2025-11,270.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.850023105,2025-12,2025-11,107.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.85322077,2025-12,2025-11,84.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.85584002,2025-12,2025-11,51.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.868401466,2025-12,2025-11,55.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.875898197,2025-12,2025-11,65.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.901934161,2025-12,2025-11,54.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.913917822,2025-12,2025-11,19.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.915114849,2025-12,2025-11,52.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.918925876,2025-12,2025-11,363.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.919934572,2025-12,2025-11,206.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.927028924,2025-12,2025-11,93.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.94531889,2025-12,2025-11,36.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.95051440,2025-12,2025-11,216.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.961151894,2025-12,2025-11,71.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.9766026,2025-12,2025-11,100.0,0.0,0.0%,missing-in-latest
TH,SHP,TH.SHP.984058892,2025-12,2025-11,130.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001001,2025-12,2025-11,27.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001021,2025-12,2025-11,27.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001034,2025-12,2025-11,109.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001035,2025-12,2025-11,13.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001041,2025-12,2025-11,15.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001042,2025-12,2025-11,81.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001056,2025-12,2025-11,125.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000001066,2025-12,2025-11,24.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000002367,2025-12,2025-11,16.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000002518,2025-12,2025-11,135.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000010262,2025-12,2025-11,135.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000035402,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000048923,2025-12,2025-11,30.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000094792,2025-12,2025-11,69.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000121567,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000127552,2025-12,2025-11,148.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000131335,2025-12,2025-11,67.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000136743,2025-12,2025-11,186.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000168643,2025-12,2025-11,58.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000175163,2025-12,2025-11,175.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000245819,2025-12,2025-11,46.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000307289,2025-12,2025-11,250.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000371499,2025-12,2025-11,120.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000404820,2025-12,2025-11,67.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.1000437640,2025-12,2025-11,1124.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100056970,2025-12,2025-11,35.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100082539,2025-12,2025-11,13.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100126344,2025-12,2025-11,65.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100152149,2025-12,2025-11,302.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100163037,2025-12,2025-11,80.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.100232657,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.12725,2025-12,2025-11,32.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.16440,2025-12,2025-11,180.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.20005,2025-12,2025-11,51.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200158905554,2025-12,2025-11,120.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200159706061,2025-12,2025-11,43.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200161287130,2025-12,2025-11,59.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200161656949,2025-12,2025-11,302.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200161896236,2025-12,2025-11,128.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200162448187,2025-12,2025-11,98.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200162511069,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200162985085,2025-12,2025-11,50.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200163603016,2025-12,2025-11,17.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200163621258,2025-12,2025-11,26.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200163633036,2025-12,2025-11,87.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200164314880,2025-12,2025-11,240.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200164389170,2025-12,2025-11,23.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200164623430,2025-12,2025-11,280.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200165898107,2025-12,2025-11,20.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200165925014,2025-12,2025-11,34.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200166348830,2025-12,2025-11,59.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200166456046,2025-12,2025-11,13.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200167218298,2025-12,2025-11,35.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200167581401,2025-12,2025-11,18.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200167926290,2025-12,2025-11,79.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200169456823,2025-12,2025-11,30.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200169957468,2025-12,2025-11,110.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200169978431,2025-12,2025-11,109.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200170125065,2025-12,2025-11,491.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200170635044,2025-12,2025-11,13.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200170722042,2025-12,2025-11,72.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200171124284,2025-12,2025-11,640.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200171178391,2025-12,2025-11,35.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200171352342,2025-12,2025-11,19.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200173038005,2025-12,2025-11,600.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200173296180,2025-12,2025-11,99.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200173575354,2025-12,2025-11,11.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200173599534,2025-12,2025-11,78.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200174262110,2025-12,2025-11,56.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200177997108,2025-12,2025-11,83.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200185758305,2025-12,2025-11,64.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200188347020,2025-12,2025-11,63.0,0.0,0.0%,missing-in-latest
VN,LAZ,VN.LAZ.200197692316,2025-12,2025-11,46.0,0.0,0.0%,missing-in-latest
