country,platform,seller_used_id,seller_url,seller_name
PH,LAZ,PH.LAZ.100071509,https://www.lazada.com.ph/shop/sweetbaby-diaper,Sweetbaby Diaper
PH,LAZ,PH.LAZ.500173500104,https://www.lazada.com.ph/shop/kleenfant,Kleenfant
PH,LAZ,PH.LAZ.500162802112,https://www.lazada.com.ph/shop/gentle-supreme,Gentle Supreme
PH,LAZ,PH.LAZ.501110640667,https://www.lazada.com.ph/shop/shophygiene-ph,SHOPHYGIENE.PH
PH,LAZ,PH.LAZ.500438432682,https://www.lazada.com.ph/shop/colgate-palmolive,Colgate-Palmolive
PH,LAZ,PH.LAZ.500252442306,https://www.lazada.com.ph/shop/premier-wash,PREMIER WASH
PH,LAZ,PH.LAZ.1000225456,https://www.lazada.com.ph/shop/scrubdaddyph,ScrubdaddyPH
PH,LAZ,PH.LAZ.500189049075,https://www.lazada.com.ph/shop/anymore-ph,Anymore PH
VN,LAZ,VN.LAZ.1000168643,https://www.lazada.vn/shop/durex,DUREX
VN,LAZ,VN.LAZ.12725,https://www.lazada.vn/shop/bodybuildingvietnam,BodybuildingVietNam
VN,LAZ,VN.LAZ.100056970,https://www.lazada.vn/shop/omron,Omron
VN,LAZ,VN.LAZ.200167218298,https://www.lazada.vn/shop/ozovn-store,OZOVN STORE
VN,LAZ,VN.LAZ.1000245819,https://www.lazada.vn/shop/orihiro-vietnam,Orihiro Vietnam
VN,LAZ,VN.LAZ.200164314880,https://www.lazada.vn/shop/cosin-store,Cosin Store
VN,LAZ,VN.LAZ.200166456046,https://www.lazada.vn/shop/sinocare-health,Sinocare Health
VN,LAZ,VN.LAZ.16440,https://www.lazada.vn/shop/rohto-mentholatum,Rohto Mentholatum
VN,LAZ,VN.LAZ.200167581401,https://www.lazada.vn/shop/healthy-care-viet-nam,Healthy Care Viet Nam
VN,LAZ,VN.LAZ.200169978431,https://www.lazada.vn/shop/beworths,BEWORTHS
VN,LAZ,VN.LAZ.200213616842,https://www.lazada.vn/shop/kirkland-signature,
VN,LAZ,VN.LAZ.200173599534,https://www.lazada.vn/shop/dhc,DHC
VN,LAZ,VN.LAZ.200169957468,https://www.lazada.vn/shop/mulittea-flagshipstore,Mulittea FlagshipStore
VN,LAZ,VN.LAZ.200166348830,https://www.lazada.vn/shop/doppelherz-vietnam,Doppelherz Vietnam
VN,LAZ,VN.LAZ.1000404820,https://www.lazada.vn/shop/kgc-jung-kwan-jang,KGC JUNG KWAN JANG
VN,LAZ,VN.LAZ.200169456823,https://www.lazada.vn/shop/82x-the-beauty-essence,82x The Beauty Essence
TH,LAZ,TH.LAZ.1000001020,https://www.lazada.co.th/shop/enfagrow-official-store,Enfagrow
TH,LAZ,TH.LAZ.1000001028,https://www.lazada.co.th/shop/foremost,Foremost
TH,LAZ,TH.LAZ.1051,https://www.lazada.co.th/shop/lotus-s,Lotus’s
TH,LAZ,TH.LAZ.1000379863,https://www.lazada.co.th/shop/big-c1629970630,Big C
TH,LAZ,TH.LAZ.100189452022,https://www.lazada.co.th/shop/dutch-mill,Dutch Mill
TH,LAZ,TH.LAZ.1000395507,https://www.lazada.co.th/shop/dodolove,DODOLOVE
TH,LAZ,TH.LAZ.1000001029,https://www.lazada.co.th/shop/dumex,Similac
TH,LAZ,TH.LAZ.100107263,https://www.lazada.co.th/shop/babi-mild-official,Babi Mild
TH,LAZ,TH.LAZ.100000904,https://www.lazada.co.th/shop/enfant-shop,Enfant Shop
TH,LAZ,TH.LAZ.100180053374,https://www.lazada.co.th/shop/neo-dealdd,Neo DealDD
TH,LAZ,TH.LAZ.1000141915,https://www.lazada.co.th/shop/dgofficialstore,DGofficialstore
TH,LAZ,TH.LAZ.100194321246,https://www.lazada.co.th/shop/beige-mall,Beige Mall
PH,LAZ,PH.LAZ.500235270036,https://www.lazada.com.ph/shop/southstar-drug-inc,Southstar Drug
PH,LAZ,PH.LAZ.1944,https://www.lazada.com.ph/shop/indoplas-philippines,Indoplas Philippines
PH,LAZ,PH.LAZ.1000203737,https://www.lazada.com.ph/shop/haleon-ph,Haleon PH
PH,LAZ,PH.LAZ.1000001069,https://www.lazada.com.ph/shop/js-unitrade-adult-care,JS Unitrade Adult Care
PH,LAZ,PH.LAZ.100109555,https://www.lazada.com.ph/shop/optimum-nutrition,Optimum Nutrition
PH,LAZ,PH.LAZ.100074184,https://www.lazada.com.ph/shop/omron,Omron
PH,LAZ,PH.LAZ.100065137,https://www.lazada.com.ph/shop/athlene-nutrition,Athlene Nutrition
PH,LAZ,PH.LAZ.500173128078,https://www.lazada.com.ph/shop/rule-1-proteins,RULE 1 PROTEINS
PH,LAZ,PH.LAZ.100138628,https://www.lazada.com.ph/shop/met-tathione,Met Tathione.
PH,LAZ,PH.LAZ.100072879,https://www.lazada.com.ph/shop/sinocare-official-store,Sinocare Official Store
PH,LAZ,PH.LAZ.500157927243,https://www.lazada.com.ph/shop/muscletech,Muscletech
PH,LAZ,PH.LAZ.12339,https://www.lazada.com.ph/shop/puritans-pride,Puritans Pride
PH,LAZ,PH.LAZ.500166732222,https://www.lazada.com.ph/shop/swanson-vitamins,Swanson Vitamins
PH,LAZ,PH.LAZ.500167914025,https://www.lazada.com.ph/shop/sinocare-ph,Sinocare Ph
PH,LAZ,PH.LAZ.500172417149,https://www.lazada.com.ph/shop/just-love-ph,Just Love PH
PH,LAZ,PH.LAZ.14343,https://www.lazada.com.ph/shop/champion-biotech,Champion Biotech
PH,LAZ,PH.LAZ.500497888364,https://www.lazada.com.ph/shop/pureform,Pure Form
PH,LAZ,PH.LAZ.500157861626,https://www.lazada.com.ph/shop/rascal-friends,Rascals
PH,LAZ,PH.LAZ.1000001011,https://www.lazada.com.ph/shop/eq,EQ
PH,LAZ,PH.LAZ.500180760231,https://www.lazada.com.ph/shop/moose-gear-baby,Moose Gear Baby
PH,LAZ,PH.LAZ.5741,https://www.lazada.com.ph/shop/tiny-buds,Tiny Buds
PH,LAZ,PH.LAZ.500163861289,https://www.lazada.com.ph/shop/hey-tiger,Hey Tiger
PH,LAZ,PH.LAZ.500256459654,https://www.lazada.com.ph/shop/pampers-official-store,Pampers Official Store
PH,LAZ,PH.LAZ.1000001013,https://www.lazada.com.ph/shop/mamypoko,Mamypoko
PH,LAZ,PH.LAZ.1000173529,https://www.lazada.com.ph/shop/cetaphil,Cetaphil
PH,LAZ,PH.LAZ.100004611,https://www.lazada.com.ph/shop/mustela,Mustela
MY,LAZ,MY.LAZ.1000001029,https://www.lazada.com.my/shop/similac,Similac
MY,LAZ,MY.LAZ.300146574229,https://www.lazada.com.my/shop/bzu-bzu,BZU BZU
MY,LAZ,MY.LAZ.300492384463,https://www.lazada.com.my/shop/enfagrow-official-store,Enfagrow A+ Official Store
MY,LAZ,MY.LAZ.1000001025,https://www.lazada.com.my/shop/friso-gold,Friso Gold
MY,LAZ,MY.LAZ.1000001067,https://www.lazada.com.my/shop/aptamilkid,Aptamil KID
MY,LAZ,MY.LAZ.19229,https://www.lazada.com.my/shop/oh-baby-store,Oh Baby Store
MY,LAZ,MY.LAZ.300151155058,https://www.lazada.com.my/shop/applecrumby,Applecrumby®
MY,LAZ,MY.LAZ.300182058215,https://www.lazada.com.my/shop/morinaga-malaysia,Morinaga Malaysia
MY,LAZ,MY.LAZ.300161952095,https://www.lazada.com.my/shop/enfagrow-a,Enfagrow A+
MY,LAZ,MY.LAZ.300159912328,https://www.lazada.com.my/shop/buds-organics,Buds Organics
TH,LAZ,TH.LAZ.100180131099,https://www.lazada.co.th/shop/brands-suntory,Brand's Suntory
TH,LAZ,TH.LAZ.23396,https://www.lazada.co.th/shop/drpong-shop,Dr.Pong shop
TH,LAZ,TH.LAZ.1000097642,https://www.lazada.co.th/shop/fitwhey,FITWHEY
TH,LAZ,TH.LAZ.100178658285,https://www.lazada.co.th/shop/optimum-nutrition,Optimum Nutrition
TH,LAZ,TH.LAZ.314,https://www.lazada.co.th/shop/vistra,VISTRA
TH,LAZ,TH.LAZ.1472,https://www.lazada.co.th/shop/scotch,Scotch
TH,LAZ,TH.LAZ.100190553674,https://www.lazada.co.th/shop/nectapharma,Nectapharma
TH,LAZ,TH.LAZ.100190352149,https://www.lazada.co.th/shop/plantae,Plantae
TH,LAZ,TH.LAZ.100188426268,https://www.lazada.co.th/shop/biovitt,ไบโอวิต
TH,LAZ,TH.LAZ.100183276,https://www.lazada.co.th/shop/matell,MATELL
TH,LAZ,TH.LAZ.100157517,https://www.lazada.co.th/shop/boots,Boots
TH,LAZ,TH.LAZ.100390848481,https://www.lazada.co.th/shop/pg-official,P&G Official
TH,LAZ,TH.LAZ.100183452164,https://www.lazada.co.th/shop/unilever-home-breeze-comfort-knorr-sunlight-omo,"Unilever Home (Breeze,Comfort,Knorr,Sunlight,OMO)"
TH,LAZ,TH.LAZ.100184973047,https://www.lazada.co.th/shop/ip-one-official-store,Ip One Official Store
TH,LAZ,TH.LAZ.1000001024,https://www.lazada.co.th/shop/dettol,Dutch Lady
TH,LAZ,TH.LAZ.100190136965,https://www.lazada.co.th/shop/scjohnsonth,SC Johnson
TH,LAZ,TH.LAZ.1743,https://www.lazada.co.th/shop/lion,Lion
TH,LAZ,TH.LAZ.100554272894,https://www.lazada.co.th/shop/paseo-nice,Paseo ของใช้ในบ้าน
TH,LAZ,TH.LAZ.100674384381,https://www.lazada.co.th/shop/lampure-official-store,LamPure Official Store
TH,LAZ,TH.LAZ.1000061516,https://www.lazada.co.th/shop/earthofficialshop,Earth_OfficialShop
TH,LAZ,TH.LAZ.100204368821,https://www.lazada.co.th/shop/unilever-professional-solutions,Unilever Professional Solutions
TH,LAZ,TH.LAZ.1000415301,https://www.lazada.co.th/shop/berli-mart,Berli Mart
TH,LAZ,TH.LAZ.100191942294,https://www.lazada.co.th/shop/jasmeen,JASMEEN
TH,LAZ,TH.LAZ.100771568959,https://www.lazada.co.th/shop/botare-th,botare-TH
TH,LAZ,TH.LAZ.1000087211,https://www.lazada.co.th/shop/micro-biotec-thailand,MICRO-BIOTEC Thailand.
TH,LAZ,TH.LAZ.100163047,https://www.lazada.co.th/shop/envuth,EnvuTH
TH,LAZ,TH.LAZ.1000147187,https://www.lazada.co.th/shop/konvy,Konvy
VN,LAZ,VN.LAZ.200615280994,https://www.lazada.vn/shop/paseo-store,Paseo Chăm sóc nhà cửa
PH,LAZ,PH.LAZ.500486208140,https://www.lazada.com.ph/shop/snack-room-food,SNACK ROOM FOOD
PH,LAZ,PH.LAZ.500411344939,https://www.lazada.com.ph/shop/sharke-mother-baby,sharke Mother & Baby
PH,LAZ,PH.LAZ.1000254595,https://www.lazada.com.ph/shop/frito-lay,Frito-Lay
MY,LAZ,MY.LAZ.100199906,https://www.lazada.com.my/shop/mr-diy,MR DIY
MY,LAZ,MY.LAZ.300152661036,https://www.lazada.com.my/shop/royal-gold,Royal Gold
VN,LAZ,VN.LAZ.200158905554,https://www.lazada.vn/shop/pigeon-vietnam-official,Pigeon Vietnam Official
MY,LAZ,MY.LAZ.100198922,https://www.lazada.com.my/shop/durex-official-store,DX Official Store
PH,LAZ,PH.LAZ.500999456760,https://www.lazada.com.ph/shop/seaways-official-store,Seaways Official Store
PH,LAZ,PH.LAZ.500941216520,https://www.lazada.com.ph/shop/royo-tissue,ROYO TISSUE
PH,LAZ,PH.LAZ.500391520761,https://www.lazada.com.ph/shop/timsot,TIMSOT
PH,LAZ,PH.LAZ.500188659031,https://www.lazada.com.ph/shop/t-oras,T-ORAS
VN,LAZ,VN.LAZ.200171124284,https://www.lazada.vn/shop/one-pharma,One Pharmacy
VN,LAZ,VN.LAZ.200469936519,https://www.lazada.vn/shop/traphaco-jsc,CÔNG TY CỔ PHẦN TRAPHACO
PH,LAZ,PH.LAZ.500634368821,https://www.lazada.com.ph/shop/goodies-nutrition,Goodies Nutrition
PH,LAZ,PH.LAZ.500366480204,https://www.lazada.com.ph/shop/ichi-ph,ICHI.PH
MY,LAZ,MY.LAZ.100168781,https://www.lazada.com.my/shop/chicco-my,Chicco
TH,LAZ,TH.LAZ.100192764032,https://www.lazada.co.th/shop/suphap-osod,Suphap Osod
TH,LAZ,TH.LAZ.100191639013,https://www.lazada.co.th/shop/morfunz,morfunz
VN,LAZ,VN.LAZ.200229804068,https://www.lazada.vn/shop/fuwa3e-vietnam,Fuwa3e
PH,LAZ,PH.LAZ.500161839128,https://www.lazada.com.ph/shop/builtamart,BuiltaMart
PH,LAZ,PH.LAZ.500474448129,https://www.lazada.com.ph/shop/mr-squirrel-groceries,MR.SQUIRREL Groceries
VN,LAZ,VN.LAZ.200436704572,https://www.lazada.vn/shop/morinaga-vietnam,Morinaga Việt Nam
MY,LAZ,MY.LAZ.8346,https://www.lazada.com.my/shop/brands-os-official-store,BRAND'S Official Store
MY,LAZ,MY.LAZ.300148767044,https://www.lazada.com.my/shop/globalnutrione,Global_Nutrione
PH,LAZ,PH.LAZ.8858,https://www.lazada.com.ph/shop/mapecon-phils-inc,"MAPECON PHILS., INC."
VN,LAZ,VN.LAZ.200418560269,https://www.lazada.vn/shop/cua-hang-bong-bach-tuyet,Cửa hàng Bông Bạch Tuyết
VN,LAZ,VN.LAZ.200165898107,https://www.lazada.vn/shop/medical-mask-ecommed,Medical Mask EcomMed
VN,LAZ,VN.LAZ.6902,https://www.lazada.vn/shop/astalift,Astalift
PH,LAZ,PH.LAZ.8761,https://www.lazada.com.ph/shop/icare,iCare
PH,LAZ,PH.LAZ.500183499244,https://www.lazada.com.ph/shop/makukuph,MAKUKUPH
MY,LAZ,MY.LAZ.1000001023,https://www.lazada.com.my/shop/anmum-essential,Anmum Essential
TH,LAZ,TH.LAZ.1000001023,https://www.lazada.co.th/shop/durex-official-store,Anmum Essential
TH,LAZ,TH.LAZ.101055040778,https://www.lazada.co.th/shop/sipiao-facial-tissue,Sipiao Facial Tissue
MY,LAZ,MY.LAZ.300450896443,https://www.lazada.com.my/shop/kpj-healthshoppe,KPJ Healthshoppe.os
VN,LAZ,VN.LAZ.200681616021,https://www.lazada.vn/shop/optimum-nutrition-vietnam,Optimum Nutrition Vietnam
TH,LAZ,TH.LAZ.100188393362,https://www.lazada.co.th/shop/skinlab1632889062,Skinlab
TH,LAZ,TH.LAZ.100000902,https://www.lazada.co.th/shop/iccshopping,ICCSHOPPING
VN,LAZ,VN.LAZ.200159706061,https://www.lazada.vn/shop/huy-tuong-trading,Huy Tưởng Trading
PH,LAZ,PH.LAZ.1000041605,https://www.lazada.com.ph/shop/farcent-philippines,Farcent Philippines
VN,LAZ,VN.LAZ.200173038005,https://www.lazada.vn/shop/dr-viet-medical,DR.VIET MEDICAL
VN,LAZ,VN.LAZ.200712208454,https://www.lazada.vn/shop/iburofen,IBUROFEN
VN,LAZ,VN.LAZ.1000437640,https://www.lazada.vn/shop/watsons,Watsons
TH,LAZ,TH.LAZ.101138592799,https://www.lazada.co.th/shop/bioactive-brand,BioActive Brand
TH,LAZ,TH.LAZ.100190157795,https://www.lazada.co.th/shop/jde-world-of-coffee,JDE World Of Coffee
TH,LAZ,TH.LAZ.100191339595,https://www.lazada.co.th/shop/singha-online,Singha
TH,LAZ,TH.LAZ.100181409414,https://www.lazada.co.th/shop/sino-family-shop,Sino Family Shop
TH,LAZ,TH.LAZ.100021580,https://www.lazada.co.th/shop/hongthong-rice,Hongthong Rice
TH,LAZ,TH.LAZ.100199412105,https://www.lazada.co.th/shop/f-n-dairies,F&N Dairies
TH,LAZ,TH.LAZ.1000064756,https://www.lazada.co.th/shop/vfoods,Vfoods
TH,LAZ,TH.LAZ.100190865716,https://www.lazada.co.th/shop/sermsuk-click,Sermsuk Click
TH,LAZ,TH.LAZ.100182357023,https://www.lazada.co.th/shop/bluediamond-sunkist,Heritage Official
TH,LAZ,TH.LAZ.100664032087,https://www.lazada.co.th/shop/suntory-pepsico,Suntory PepsiCo
TH,LAZ,TH.LAZ.100186713064,https://www.lazada.co.th/shop/coca-cola-official-store1627010193,Coca-Cola Official Store
TH,LAZ,TH.LAZ.1000062324,https://www.lazada.co.th/shop/ajinomoto-official,Ajinomoto Official
TH,LAZ,TH.LAZ.1000018959,https://www.lazada.co.th/shop/sahapat,Sahapat
TH,LAZ,TH.LAZ.100190607017,https://www.lazada.co.th/shop/ovaltine,Ovaltine
TH,LAZ,TH.LAZ.100178655283,https://www.lazada.co.th/shop/pepsico-thailand,PepsiCo Thailand
TH,LAZ,TH.LAZ.1000116541,https://www.lazada.co.th/shop/doi-kham-official-shop,Doi Kham Official Shop
TH,LAZ,TH.LAZ.1000264588,https://www.lazada.co.th/shop/longbeachsyrup,LongBeachSyrup
VN,LAZ,VN.LAZ.200166039201,https://www.lazada.vn/shop/nestle-viet-nam,Nestle Việt Nam
VN,LAZ,VN.LAZ.200170635044,https://www.lazada.vn/shop/bia-huda-store,Bia Huda Store
VN,LAZ,VN.LAZ.200216124210,https://www.lazada.vn/shop/suntory-pepsico-freeship,Suntory PepsiCo Freeship
VN,LAZ,VN.LAZ.1000131335,https://www.lazada.vn/shop/trung-nguyen-legend,Trung Nguyên Legend
VN,LAZ,VN.LAZ.200173296180,https://www.lazada.vn/shop/th-true-mart,TH true mart
VN,LAZ,VN.LAZ.200587360158,https://www.lazada.vn/shop/bel,Bel
VN,LAZ,VN.LAZ.100163037,https://www.lazada.vn/shop/gufoods,GUfoods
VN,LAZ,VN.LAZ.200521600288,https://www.lazada.vn/shop/sabeco-bia-saigon,SABECO - BIA SAIGON
VN,LAZ,VN.LAZ.200823152375,https://www.lazada.vn/shop/budweiser-store,Budweiser store
VN,LAZ,VN.LAZ.20005,https://www.lazada.vn/shop/vedan-laz-mall,VEDAN Laz Mall
VN,LAZ,VN.LAZ.200174199350,https://www.lazada.vn/shop/mars-wrigley,
VN,LAZ,VN.LAZ.200170722042,https://www.lazada.vn/shop/bien-hoa-cocoxim-consumer,BIEN HOA- COCOXIM CONSUMER
VN,LAZ,VN.LAZ.200577312080,https://www.lazada.vn/shop/highlands-coffee-store,Highlands Coffee Store
MY,LAZ,MY.LAZ.29669,https://www.lazada.com.my/shop/signature-market,Signature Market
MY,LAZ,MY.LAZ.300305968184,https://www.lazada.com.my/shop/haidilao-seasoning,Haidilao Seasoning 海底捞调味料
MY,LAZ,MY.LAZ.36294,https://www.lazada.com.my/shop/jde-world-of-coffee,JDE World of Coffee
MY,LAZ,MY.LAZ.1000092290,https://www.lazada.com.my/shop/kartasupermallos,Karta_Supermall.os
MY,LAZ,MY.LAZ.27814,https://www.lazada.com.my/shop/sangla-foods,Sangla Foods
MY,LAZ,MY.LAZ.300159756042,https://www.lazada.com.my/shop/beaconmart,BeaconMart
MY,LAZ,MY.LAZ.100194698,https://www.lazada.com.my/shop/oldtown-white-coffee,OLDTOWN White Coffee
MY,LAZ,MY.LAZ.100085293,https://www.lazada.com.my/shop/aik-cheong-coffee-roaster-,AIK CHEONG COFFEE ROASTER
MY,LAZ,MY.LAZ.1000356158,https://www.lazada.com.my/shop/pepsico,PepsiCo Foods Official Store
MY,LAZ,MY.LAZ.300153054365,https://www.lazada.com.my/shop/heineken-malaysia,Heineken Malaysia
MY,LAZ,MY.LAZ.36292,https://www.lazada.com.my/shop/radiant,Radiant
MY,LAZ,MY.LAZ.1000303097,https://www.lazada.com.my/shop/ajinomoto1627795953,Ajinomoto
MY,LAZ,MY.LAZ.300153009078,https://www.lazada.com.my/shop/herbal-farmer,Herbal Farmer
MY,LAZ,MY.LAZ.300144534059,https://www.lazada.com.my/shop/illy,illy
TH,LAZ,TH.LAZ.100145397,https://www.lazada.co.th/shop/panomrung-rice1629967799,Panomrung Rice
TH,LAZ,TH.LAZ.1000293723,https://www.lazada.co.th/shop/purefoods1630656747,Purefoods
VN,LAZ,VN.LAZ.200162448187,https://www.lazada.vn/shop/lof-kun-store,LOF KUN STORE
VN,LAZ,VN.LAZ.200161656949,https://www.lazada.vn/shop/viettin-mart-1593072786,Viettin Mart 1593072786
VN,LAZ,VN.LAZ.200161896236,https://www.lazada.vn/shop/duc-anh-coffee,DUC ANH COFFEE
VN,LAZ,VN.LAZ.1000048923,https://www.lazada.vn/shop/highlands-coffee,Highlands Coffee
MY,LAZ,MY.LAZ.300294064681,https://www.lazada.com.my/shop/mars-wrigley,Mars Wrigley
MY,LAZ,MY.LAZ.300284400270,https://www.lazada.com.my/shop/farm-fresh-malaysia-official,Farm Fresh Malaysia Official
MY,LAZ,MY.LAZ.100130147,https://www.lazada.com.my/shop/cadbury-oreo-chipsmore-twisties-official-store,"Cadbury, OREO, Chipsmore!, Twisties Official-Store"
TH,LAZ,TH.LAZ.100196142682,https://www.lazada.co.th/shop/kcg-fresh-and-frozen,KCG Fresh and Frozen
VN,LAZ,VN.LAZ.200171352342,https://www.lazada.vn/shop/habeco-bia-ha-noi,HABECO BIA HÀ NỘI
VN,LAZ,VN.LAZ.200934832334,https://www.lazada.vn/shop/jing-official-store,JING  OFFICIAL  STORE
MY,LAZ,MY.LAZ.300140712331,https://www.lazada.com.my/shop/gba-official-store,GBA Official Store
TH,LAZ,TH.LAZ.100181814980,https://www.lazada.co.th/shop/sandee-rice,Sandee Rice
TH,LAZ,TH.LAZ.6213,https://www.lazada.co.th/shop/sappe,Sappe
VN,LAZ,VN.LAZ.200845728109,https://www.lazada.vn/shop/want-want-store,WANT WANT Store
VN,LAZ,VN.LAZ.100126344,https://www.lazada.vn/shop/vifon-officialstore,VIFON OfficialStore
VN,LAZ,VN.LAZ.1000371499,https://www.lazada.vn/shop/nuoc-mam-tin-300-nam,nước mắm Tĩn 300 năm
MY,LAZ,MY.LAZ.300140481057,https://www.lazada.com.my/shop/zus-coffee-official-shop,ZUS Coffee Official Shop
MY,LAZ,MY.LAZ.300147855128,https://www.lazada.com.my/shop/bdg-express,BDG Express
VN,SHP,VN.SHP.92932687,https://shopee.vn/shop/92932687,Kingsport Official Store
VN,SHP,VN.SHP.455496613,https://shopee.vn/shop/455496613,Toshiko Official Store
VN,SHP,VN.SHP.19445085,https://shopee.vn/shop/19445085,Smilee Store Hà Nội
VN,SHP,VN.SHP.267538189,https://shopee.vn/shop/267538189,Brushie Hồ Chí Minh
VN,SHP,VN.SHP.111138057,https://shopee.vn/shop/111138057,Unilever - Chăm Sóc Cá Nhân
VN,SHP,VN.SHP.979337033,https://shopee.vn/shop/979337033,Philips Massager Official Store
VN,SHP,VN.SHP.130860061,https://shopee.vn/shop/130860061,Colgate.Palmolive_Vietnam
VN,SHP,VN.SHP.46727595,https://shopee.vn/shop/46727595,Kính Áp Tròng Vivimoon
VN,SHP,VN.SHP.408810138,https://shopee.vn/shop/408810138,Intimate Ziaja Store
VN,SHP,VN.SHP.328910017,https://shopee.vn/shop/328910017,Dettol Official Store
VN,SHP,VN.SHP.332890699,https://shopee.vn/shop/332890699,Reckitt Chăm Sóc Cá Nhân
VN,SHP,VN.SHP.61792033,https://shopee.vn/shop/61792033,Durex Chính Hãng
PH,SHP,PH.SHP.26633707,https://shopee.ph/shop/26633707,Indoplas Philippines
PH,SHP,PH.SHP.71802176,https://shopee.ph/shop/71802176,Omron Philippines
PH,SHP,PH.SHP.92328166,https://shopee.ph/watsons_official_store,Watsons Official Store
PH,SHP,PH.SHP.100296403,https://shopee.ph/shop/100296403,Sinocare.Ph
PH,SHP,PH.SHP.379882984,https://shopee.ph/shop/379882984,Southstar Drug
PH,SHP,PH.SHP.499275397,https://shopee.ph/shop/499275397,Surgitech
PH,SHP,PH.SHP.914611714,https://shopee.ph/shop/914611714,Dr.Isla Ph
PH,SHP,PH.SHP.494097078,https://shopee.ph/shop/494097078,Accu-Chek
PH,SHP,PH.SHP.976053632,https://shopee.ph/shop/976053632,Pastel Ph Store | Twin Releaf
TH,SHP,TH.SHP.961151894,https://shopee.co.th/shop/961151894,B.Duck Official Store
TH,SHP,TH.SHP.23325172,https://shopee.co.th/shop/23325172,Enfa Official Shop
VN,SHP,VN.SHP.626294568,https://shopee.vn/shop/626294568,Th True Mart Official Store
VN,SHP,VN.SHP.733351278,https://shopee.vn/shop/733351278,Avakids Official
VN,SHP,VN.SHP.410279164,https://shopee.vn/shop/410279164,Kun_Official Store
VN,SHP,VN.SHP.27495839,https://shopee.vn/shop/27495839,Con Cưng Official Store
VN,SHP,VN.SHP.131420188,https://shopee.vn/shop/131420188,Dutch Lady Official Store
VN,SHP,VN.SHP.796123153,https://shopee.vn/shop/796123153,Bông Sen Vàng Official Store
VN,SHP,VN.SHP.63481848,https://shopee.vn/shop/63481848,Omron Official Store
VN,SHP,VN.SHP.126116190,https://shopee.vn/shop/126116190,Taki Official
VN,SHP,VN.SHP.320747180,https://shopee.vn/shop/320747180,Khẩu Trang Dental Chính Hãng
VN,SHP,VN.SHP.1072907057,https://shopee.vn/shop/1072907057,Unicare By Việt Nam
VN,SHP,VN.SHP.274339538,https://shopee.vn/shop/274339538,Fata Store Thailand
VN,SHP,VN.SHP.934483350,https://shopee.vn/shop/934483350,Hà Linh Hd
VN,SHP,VN.SHP.1186943290,https://shopee.vn/shop/1186943290,Khẩu Trang Thịnh Phát Hà Nội
VN,SHP,VN.SHP.1072261475,https://shopee.vn/shop/1072261475,Thịnh Phát Store-Offcial
VN,SHP,VN.SHP.318577874,https://shopee.vn/shop/318577874,Homca Store
VN,SHP,VN.SHP.472461425,https://shopee.vn/shop/472461425,Dreame Official Store
VN,SHP,VN.SHP.1145174818,https://shopee.vn/shop/1145174818,Roborock
VN,SHP,VN.SHP.752342657,https://shopee.vn/shop/752342657,Ecovacs Flagship Store
VN,SHP,VN.SHP.774973980,https://shopee.vn/shop/774973980,Dyson Official Store
VN,SHP,VN.SHP.1150105706,https://shopee.vn/shop/1150105706,Xiaomi Official Store Vietnam
VN,SHP,VN.SHP.324877062,https://shopee.vn/shop/324877062,Deerma Official Store
VN,SHP,VN.SHP.1032969483,https://shopee.vn/shop/1032969483,Tineco Flagship Store
VN,SHP,VN.SHP.872178758,https://shopee.vn/shop/872178758,Giga Digital Official
VN,SHP,VN.SHP.506810883,https://shopee.vn/shop/506810883,Jetzt Vn Official
VN,SHP,VN.SHP.284593651,https://shopee.vn/shop/284593651,Philips_Homeappliances_Official
VN,SHP,VN.SHP.254666730,https://shopee.vn/shop/254666730,Elmich Việt Nam Chính Hãng
VN,SHP,VN.SHP.55771655,https://shopee.vn/shop/55771655,Lock&Lock Official Store (Cửa Hàng Chính Hãng)
VN,SHP,VN.SHP.18183995,https://shopee.vn/shop/18183995,Sunhouse Group Jsc
VN,SHP,VN.SHP.152881035,https://shopee.vn/shop/152881035,Cửa Hàng Katana
VN,SHP,VN.SHP.254657873,https://shopee.vn/shop/254657873,Tefal Vn Official
VN,SHP,VN.SHP.311299723,https://shopee.vn/shop/311299723,Vivudecor Nội Thất Nhà Cửa
VN,SHP,VN.SHP.195394684,https://shopee.vn/shop/195394684,Gorilla Chef Vn
VN,SHP,VN.SHP.415026290,https://shopee.vn/shop/415026290,Inochimall
VN,SHP,VN.SHP.1117225671,https://shopee.vn/shop/1117225671,Bmzar
VN,SHP,VN.SHP.634792583,https://shopee.vn/shop/634792583,Inochi Việt Nam Mall
VN,SHP,VN.SHP.684535503,https://shopee.vn/shop/684535503,Finish Official Store
TH,SHP,TH.SHP.59860978,https://shopee.co.th/shop/59860978,Foremost Official Shop
TH,SHP,TH.SHP.119580644,https://shopee.co.th/shop/119580644,Dumex
TH,SHP,TH.SHP.168335241,https://shopee.co.th/shop/168335241,Dg Official Store
TH,SHP,TH.SHP.131489224,https://shopee.co.th/shop/131489224,Dutch Mill Official Shop
TH,SHP,TH.SHP.156008447,https://shopee.co.th/shop/156008447,Dettol & Reckitt Home Official
PH,SHP,PH.SHP.230970180,https://shopee.ph/shop/230970180,Garden Lab
PH,SHP,PH.SHP.272491104,https://shopee.ph/shop/272491104,Viyline Cosmetics
